DISTRICTE,CODI_ILLA,SECC_CENS,BARRI,NOM_DISTRICTE,NOM_BARRI,AEB,NUM_PARC,NUM_LOCALS,NUM_VIVENDES,NUM_PARKINGS,NUM_ALTRES,SUP_CONS,SUP_SOBRE_RASANT,SUP_SOTA_RASANT,SUP_LOCALS,SUP_SERVEIS,SUP_SOL,DATA_DADES
7,27292,60,37,Horta-Guinardó,el Carmel,146,67,118,72,4,19,6097,5800,297,,,21351,01/09/2023 00:06:16
7,27293,??,??,Horta-Guinardó,??,??,297,1490,1001,124,174,100437,97401,3036,,,248251,01/09/2023 00:06:16
7,27294,28,35,Horta-Guinardó,el Guinardó,139,14,358,130,66,95,17611,14125,3486,,,12466,01/09/2023 00:06:16
7,27300,25,34,Horta-Guinardó,Can Baró,138,26,99,59,1,16,5633,5607,26,,,2826,01/09/2023 00:06:16
7,27312,27,35,Horta-Guinardó,el Guinardó,139,53,1422,748,322,163,105290,95626,9664,,,48847,01/09/2023 00:06:16
7,27332,28,35,Horta-Guinardó,el Guinardó,139,14,283,221,16,18,18004,17868,136,,,3632,01/09/2023 00:06:16
7,27333,28,35,Horta-Guinardó,el Guinardó,139,4,277,60,155,62,10506,6689,3817,,,2984,01/09/2023 00:06:16
7,27334,28,35,Horta-Guinardó,el Guinardó,139,10,71,66,0,2,4582,4582,0,,,3612,01/09/2023 00:06:16
7,27335,28,35,Horta-Guinardó,el Guinardó,139,2,19,1,0,15,2348,2288,60,,,26872,01/09/2023 00:06:16
7,27341,52,36,Horta-Guinardó,la Font d'en Fargues,144,27,320,167,102,28,20605,18686,1919,,,16530,01/09/2023 00:06:16
7,27342,54,36,Horta-Guinardó,la Font d'en Fargues,144,18,106,73,15,10,6617,5979,638,,,4515,01/09/2023 00:06:16
7,27350,52,36,Horta-Guinardó,la Font d'en Fargues,144,35,303,141,76,51,27087,24288,2799,,,30367,01/09/2023 00:06:16
7,27360,52,36,Horta-Guinardó,la Font d'en Fargues,144,12,45,14,8,13,4909,4889,20,,,8041,01/09/2023 00:06:16
7,27370,52,36,Horta-Guinardó,la Font d'en Fargues,144,26,220,60,99,29,14390,10920,3470,,,11895,01/09/2023 00:06:16
7,27380,52,36,Horta-Guinardó,la Font d'en Fargues,144,15,273,87,109,41,18343,15441,2902,,,9266,01/09/2023 00:06:16
7,27390,53,36,Horta-Guinardó,la Font d'en Fargues,144,14,308,123,108,53,16735,14506,2229,,,9687,01/09/2023 00:06:16
7,27400,54,36,Horta-Guinardó,la Font d'en Fargues,144,8,228,107,79,30,17130,12478,4652,,,9468,01/09/2023 00:06:16
7,27410,54,36,Horta-Guinardó,la Font d'en Fargues,144,16,47,20,10,3,3208,2982,226,,,4511,01/09/2023 00:06:16
7,27422,53,36,Horta-Guinardó,la Font d'en Fargues,144,4,138,91,29,18,9565,9372,193,,,4106,01/09/2023 00:06:16
7,27423,53,36,Horta-Guinardó,la Font d'en Fargues,144,22,489,264,164,39,29843,28589,1254,,,14244,01/09/2023 00:06:16
7,27424,53,36,Horta-Guinardó,la Font d'en Fargues,144,30,269,167,38,53,19163,17491,1672,,,14692,01/09/2023 00:06:16
7,27430,54,36,Horta-Guinardó,la Font d'en Fargues,144,33,246,84,59,69,14637,12305,2332,,,14797,01/09/2023 00:06:16
7,27440,54,36,Horta-Guinardó,la Font d'en Fargues,144,11,137,52,47,34,9487,8239,1248,,,7059,01/09/2023 00:06:16
7,27450,54,36,Horta-Guinardó,la Font d'en Fargues,144,20,213,115,47,11,15086,13688,1398,,,10596,01/09/2023 00:06:16
7,27460,54,36,Horta-Guinardó,la Font d'en Fargues,144,32,225,101,70,31,13821,12180,1641,,,11788,01/09/2023 00:06:16
7,27471,54,36,Horta-Guinardó,la Font d'en Fargues,144,4,8,0,0,8,4477,4477,0,,,10329,01/09/2023 00:06:16
7,27472,54,36,Horta-Guinardó,la Font d'en Fargues,144,13,90,31,33,16,5696,4508,1188,,,4664,01/09/2023 00:06:16
7,27481,54,36,Horta-Guinardó,la Font d'en Fargues,144,23,150,62,41,14,8780,7970,810,,,9077,01/09/2023 00:06:16
7,27482,??,??,Horta-Guinardó,??,??,4,8,0,0,8,3122,3122,0,,,132443,01/09/2023 00:06:16
7,27490,60,37,Horta-Guinardó,el Carmel,146,101,536,348,30,43,33009,31775,1234,,,30380,01/09/2023 00:06:16
7,27501,56,36,Horta-Guinardó,la Font d'en Fargues,145,89,234,144,4,26,12978,10029,2949,,,18785,01/09/2023 00:06:16
7,27502,56,36,Horta-Guinardó,la Font d'en Fargues,145,8,7,3,2,2,354,354,0,,,7014,01/09/2023 00:06:16
7,27510,56,36,Horta-Guinardó,la Font d'en Fargues,145,33,73,29,0,10,4861,4758,103,,,12607,01/09/2023 00:06:16
7,27520,56,36,Horta-Guinardó,la Font d'en Fargues,145,32,210,86,73,19,11021,9645,1376,,,8954,01/09/2023 00:06:16
7,27530,56,36,Horta-Guinardó,la Font d'en Fargues,145,29,161,72,22,12,11360,9945,1415,,,8651,01/09/2023 00:06:16
7,27540,55,36,Horta-Guinardó,la Font d'en Fargues,145,21,150,84,35,15,12683,9819,2864,,,9603,01/09/2023 00:06:16
7,27550,54,36,Horta-Guinardó,la Font d'en Fargues,144,16,110,58,21,19,10315,9197,1118,,,6822,01/09/2023 00:06:16
7,27560,54,36,Horta-Guinardó,la Font d'en Fargues,144,13,64,15,0,28,6211,5213,998,,,6177,01/09/2023 00:06:16
7,27571,55,36,Horta-Guinardó,la Font d'en Fargues,145,21,244,124,57,41,18244,14934,3310,,,11840,01/09/2023 00:06:16
7,27572,55,36,Horta-Guinardó,la Font d'en Fargues,145,9,129,64,29,33,10450,8232,2218,,,10481,01/09/2023 00:06:16
7,27580,55,36,Horta-Guinardó,la Font d'en Fargues,145,15,103,32,27,15,5985,4555,1430,,,4941,01/09/2023 00:06:16
7,27590,55,36,Horta-Guinardó,la Font d'en Fargues,145,18,130,63,29,20,9753,8581,1172,,,8064,01/09/2023 00:06:16
7,27600,55,36,Horta-Guinardó,la Font d'en Fargues,145,25,290,165,88,19,27505,22984,4521,,,17420,01/09/2023 00:06:16
7,27610,57,36,Horta-Guinardó,la Font d'en Fargues,145,40,289,113,99,32,17564,14792,2772,,,16149,01/09/2023 00:06:16
7,27620,56,36,Horta-Guinardó,la Font d'en Fargues,145,16,248,80,67,66,13481,9860,3621,,,8528,01/09/2023 00:06:16
7,27630,59,37,Horta-Guinardó,el Carmel,146,144,750,376,106,111,41359,39016,2343,,,32768,01/09/2023 00:06:16
7,27641,59,37,Horta-Guinardó,el Carmel,146,55,300,175,33,42,16719,14486,2233,,,9444,01/09/2023 00:06:16
7,27642,59,37,Horta-Guinardó,el Carmel,146,24,70,30,12,13,3930,3079,851,,,4210,01/09/2023 00:06:16
7,27650,67,37,Horta-Guinardó,el Carmel,147,69,544,375,41,82,37390,34871,2519,,,13428,01/09/2023 00:06:16
7,27660,66,37,Horta-Guinardó,el Carmel,147,69,620,460,41,86,41429,37570,3859,,,10182,01/09/2023 00:06:16
7,27670,65,37,Horta-Guinardó,el Carmel,147,68,744,460,95,71,38568,36606,1962,,,11783,01/09/2023 00:06:16
7,27680,64,37,Horta-Guinardó,el Carmel,147,24,838,368,419,33,40832,38466,2366,,,9701,01/09/2023 00:06:16
7,27690,65,37,Horta-Guinardó,el Carmel,147,14,540,253,237,35,30019,20954,9065,,,7206,01/09/2023 00:06:16
7,27700,64,37,Horta-Guinardó,el Carmel,147,18,262,215,9,26,17756,15518,2238,,,4962,01/09/2023 00:06:16
7,27710,64,37,Horta-Guinardó,el Carmel,147,21,176,133,0,14,11987,11591,396,,,5653,01/09/2023 00:06:16
7,27721,62,37,Horta-Guinardó,el Carmel,147,14,58,44,0,11,3799,3663,136,,,2532,01/09/2023 00:06:16
7,27725,63,37,Horta-Guinardó,el Carmel,147,35,367,199,73,23,19936,18399,1537,,,6819,01/09/2023 00:06:16
7,27730,61,37,Horta-Guinardó,el Carmel,147,22,669,419,171,45,40996,37345,3651,,,14130,01/09/2023 00:06:16
7,27741,62,37,Horta-Guinardó,el Carmel,147,8,107,62,21,16,7548,6191,1357,,,1850,01/09/2023 00:06:16
7,27742,62,37,Horta-Guinardó,el Carmel,147,2,0,0,0,0,0,0,0,,,988,01/09/2023 00:06:16
7,27743,62,37,Horta-Guinardó,el Carmel,147,9,338,243,82,13,19641,17418,2223,,,4340,01/09/2023 00:06:16
7,27750,62,37,Horta-Guinardó,el Carmel,147,42,722,238,374,74,36292,26992,9300,,,8208,01/09/2023 00:06:16
7,27763,63,37,Horta-Guinardó,el Carmel,147,40,547,422,19,79,32327,31760,567,,,11847,01/09/2023 00:06:16
7,27770,69,37,Horta-Guinardó,el Carmel,147,34,510,393,26,51,32097,29447,2650,,,8115,01/09/2023 00:06:16
7,27780,68,37,Horta-Guinardó,el Carmel,147,21,236,174,1,37,15432,14892,540,,,4301,01/09/2023 00:06:16
7,27790,66,37,Horta-Guinardó,el Carmel,147,40,658,267,283,50,30672,27543,3129,,,9159,01/09/2023 00:06:16
7,27800,67,37,Horta-Guinardó,el Carmel,147,14,190,139,12,29,10884,9546,1338,,,4772,01/09/2023 00:06:16
7,27810,58,36,Horta-Guinardó,la Font d'en Fargues,145,42,438,226,136,37,24709,21343,3366,,,18417,01/09/2023 00:06:16
7,27820,56,36,Horta-Guinardó,la Font d'en Fargues,145,45,219,108,62,30,12133,9763,2370,,,10561,01/09/2023 00:06:16
7,27830,58,36,Horta-Guinardó,la Font d'en Fargues,145,50,470,139,213,38,19726,13765,5961,,,14781,01/09/2023 00:06:16
7,27840,67,37,Horta-Guinardó,el Carmel,147,21,284,97,53,53,16260,14192,2068,,,4753,01/09/2023 00:06:16
7,27851,70,37,Horta-Guinardó,el Carmel,147,1,4,0,0,4,3595,3595,0,,,3482,01/09/2023 00:06:16
7,27852,58,36,Horta-Guinardó,la Font d'en Fargues,145,44,350,191,56,58,17982,14702,3280,,,14933,01/09/2023 00:06:16
7,27860,57,36,Horta-Guinardó,la Font d'en Fargues,145,46,228,127,43,21,12809,11125,1684,,,10580,01/09/2023 00:06:16
7,27870,57,36,Horta-Guinardó,la Font d'en Fargues,145,11,140,72,28,24,7402,6548,854,,,7006,01/09/2023 00:06:16
7,27882,57,36,Horta-Guinardó,la Font d'en Fargues,145,33,255,110,13,104,36021,33749,2272,,,27319,01/09/2023 00:06:16
7,27883,122,43,Horta-Guinardó,Horta,156,7,23,6,3,5,2138,1949,189,,,4553,01/09/2023 00:06:16
7,27890,57,36,Horta-Guinardó,la Font d'en Fargues,145,15,117,72,24,11,7485,6211,1274,,,4619,01/09/2023 00:06:16
7,27900,57,36,Horta-Guinardó,la Font d'en Fargues,145,39,294,117,80,43,14165,12512,1653,,,10617,01/09/2023 00:06:16
7,27910,58,36,Horta-Guinardó,la Font d'en Fargues,145,11,104,59,37,3,6020,4882,1138,,,4633,01/09/2023 00:06:16
7,27920,70,37,Horta-Guinardó,el Carmel,147,14,214,82,22,27,12265,11869,396,,,2897,01/09/2023 00:06:16
7,27930,68,37,Horta-Guinardó,el Carmel,147,33,481,313,82,38,27662,25863,1799,,,7306,01/09/2023 00:06:16
7,27940,69,37,Horta-Guinardó,el Carmel,147,18,367,218,65,51,21326,19135,2191,,,5273,01/09/2023 00:06:16
7,27950,70,37,Horta-Guinardó,el Carmel,147,17,594,135,51,358,30032,21073,8959,,,7316,01/09/2023 00:06:16
7,27961,70,37,Horta-Guinardó,el Carmel,147,3,178,51,99,27,10368,7520,2848,,,1615,01/09/2023 00:06:16
7,27962,70,37,Horta-Guinardó,el Carmel,147,25,94,65,2,21,7123,6963,160,,,3503,01/09/2023 00:06:16
7,27971,70,37,Horta-Guinardó,el Carmel,147,6,113,34,39,34,6816,5841,975,,,1975,01/09/2023 00:06:16
7,27972,70,37,Horta-Guinardó,el Carmel,147,27,137,94,7,14,8657,7923,734,,,3311,01/09/2023 00:06:16
7,27981,70,37,Horta-Guinardó,el Carmel,147,2,3,0,0,3,2282,0,2282,,,3533,01/09/2023 00:06:16
7,27982,70,37,Horta-Guinardó,el Carmel,147,1,0,0,0,0,0,0,0,,,1198,01/09/2023 00:06:16
7,27992,122,43,Horta-Guinardó,Horta,156,12,125,91,1,26,13791,12337,1454,,,4294,01/09/2023 00:06:16
7,28001,120,43,Horta-Guinardó,Horta,156,13,44,22,9,3,2520,2001,519,,,2883,01/09/2023 00:06:16
7,28005,120,43,Horta-Guinardó,Horta,156,48,103,34,0,3,4316,4283,33,,,12381,01/09/2023 00:06:16
7,28010,120,43,Horta-Guinardó,Horta,156,17,73,25,19,2,3746,3125,621,,,4149,01/09/2023 00:06:16
7,28021,71,37,Horta-Guinardó,el Carmel,148,1,247,0,247,0,5928,0,5928,,,7586,01/09/2023 00:06:16
7,28030,71,37,Horta-Guinardó,el Carmel,148,24,311,210,41,36,20997,19358,1639,,,5699,01/09/2023 00:06:16
7,28041,75,37,Horta-Guinardó,el Carmel,148,17,568,296,203,56,31093,28339,2754,,,6202,01/09/2023 00:06:16
7,28042,75,37,Horta-Guinardó,el Carmel,148,1,0,0,0,0,0,0,0,,,1649,01/09/2023 00:06:16
7,28050,75,37,Horta-Guinardó,el Carmel,148,13,215,122,0,39,13342,12740,602,,,3709,01/09/2023 00:06:16
7,28060,75,37,Horta-Guinardó,el Carmel,148,17,69,40,1,17,4236,4236,0,,,1489,01/09/2023 00:06:16
7,28070,76,37,Horta-Guinardó,el Carmel,148,16,128,77,1,18,9095,8903,192,,,2547,01/09/2023 00:06:16
7,28080,76,37,Horta-Guinardó,el Carmel,148,13,187,142,1,25,12413,11655,758,,,2973,01/09/2023 00:06:16
7,28090,76,37,Horta-Guinardó,el Carmel,148,20,137,85,1,36,9934,9153,781,,,4283,01/09/2023 00:06:16
7,28100,76,37,Horta-Guinardó,el Carmel,148,17,94,72,0,13,6406,6267,245,,,2952,01/09/2023 00:06:16
7,28110,76,37,Horta-Guinardó,el Carmel,148,11,62,43,0,18,3715,3530,185,,,1852,01/09/2023 00:06:16
7,28120,76,37,Horta-Guinardó,el Carmel,148,14,251,170,44,33,17592,16387,1205,,,7587,01/09/2023 00:06:16
7,28130,77,37,Horta-Guinardó,el Carmel,148,21,352,239,59,35,18881,16465,2416,,,4708,01/09/2023 00:06:16
7,28140,77,37,Horta-Guinardó,el Carmel,148,61,574,336,138,72,33980,28793,5187,,,8031,01/09/2023 00:06:16
7,28150,78,37,Horta-Guinardó,el Carmel,148,10,98,54,29,8,6042,5325,717,,,1433,01/09/2023 00:06:16
7,28160,83,38,Horta-Guinardó,la Teixonera,149,14,467,320,117,24,27653,24156,3497,,,7121,01/09/2023 00:06:16
7,28171,??,??,Horta-Guinardó,??,??,48,419,222,125,48,23543,20947,2596,,,7119,01/09/2023 00:06:16
7,28181,78,37,Horta-Guinardó,el Carmel,148,17,99,79,0,17,6324,6061,263,,,2488,01/09/2023 00:06:16
7,28183,78,37,Horta-Guinardó,el Carmel,148,22,166,81,39,34,10616,8932,1684,,,3956,01/09/2023 00:06:16
7,28189,82,38,Horta-Guinardó,la Teixonera,149,1,0,0,0,0,0,0,0,,,253,01/09/2023 00:06:16
7,28190,78,37,Horta-Guinardó,el Carmel,148,5,213,75,107,29,8533,5400,3133,,,3367,01/09/2023 00:06:16
7,28201,80,37,Horta-Guinardó,el Carmel,148,22,127,86,9,15,8164,7831,333,,,2229,01/09/2023 00:06:16
7,28202,78,37,Horta-Guinardó,el Carmel,148,37,419,251,83,40,24885,21740,3145,,,7062,01/09/2023 00:06:16
7,28210,79,37,Horta-Guinardó,el Carmel,148,23,420,234,111,61,23661,21207,2454,,,4995,01/09/2023 00:06:16
7,28220,79,37,Horta-Guinardó,el Carmel,148,47,719,384,77,162,35754,34739,1015,,,12542,01/09/2023 00:06:16
7,28230,80,37,Horta-Guinardó,el Carmel,148,22,367,248,42,51,23359,22872,487,,,6103,01/09/2023 00:06:16
7,28240,74,37,Horta-Guinardó,el Carmel,148,16,381,166,70,39,25843,22559,3284,,,6520,01/09/2023 00:06:16
7,28250,74,37,Horta-Guinardó,el Carmel,148,30,666,512,122,32,41450,38536,2914,,,10830,01/09/2023 00:06:16
7,28260,71,37,Horta-Guinardó,el Carmel,148,24,899,333,472,65,46037,37080,8957,,,11583,01/09/2023 00:06:16
7,28271,71,37,Horta-Guinardó,el Carmel,148,3,38,32,0,6,2733,2733,0,,,2102,01/09/2023 00:06:16
7,28280,120,43,Horta-Guinardó,Horta,156,24,342,229,31,39,24883,24027,856,,,6745,01/09/2023 00:06:16
7,28293,120,43,Horta-Guinardó,Horta,156,53,344,147,108,30,20792,18576,2216,,,16228,01/09/2023 00:06:16
7,28300,120,43,Horta-Guinardó,Horta,156,15,107,52,20,34,10879,8943,1936,,,3696,01/09/2023 00:06:16
7,28310,122,43,Horta-Guinardó,Horta,156,1,19,0,0,19,6145,6145,0,,,8671,01/09/2023 00:06:16
7,28320,122,43,Horta-Guinardó,Horta,156,21,397,175,53,69,28788,25386,3402,,,6904,01/09/2023 00:06:16
7,28330,121,43,Horta-Guinardó,Horta,156,23,510,186,134,86,36953,29842,7111,,,7569,01/09/2023 00:06:16
7,28340,121,43,Horta-Guinardó,Horta,156,20,519,195,177,97,32441,25596,6845,,,5912,01/09/2023 00:06:16
7,28350,119,43,Horta-Guinardó,Horta,156,9,105,33,0,38,7588,6775,813,,,1679,01/09/2023 00:06:16
7,28360,119,43,Horta-Guinardó,Horta,156,1,169,0,0,169,1931,1883,48,,,2021,01/09/2023 00:06:16
7,28370,119,43,Horta-Guinardó,Horta,156,21,373,116,128,77,21101,18240,2861,,,5591,01/09/2023 00:06:16
7,28380,119,43,Horta-Guinardó,Horta,156,24,209,121,31,43,14172,12287,1885,,,4045,01/09/2023 00:06:16
7,28390,119,43,Horta-Guinardó,Horta,156,21,239,126,2,40,16528,16259,269,,,4118,01/09/2023 00:06:16
7,28401,71,37,Horta-Guinardó,el Carmel,148,1,0,0,0,0,0,0,0,,,6213,01/09/2023 00:06:16
7,28411,119,43,Horta-Guinardó,Horta,156,12,96,52,25,9,5993,5397,596,,,2304,01/09/2023 00:06:16
7,28421,72,37,Horta-Guinardó,el Carmel,148,37,319,231,11,55,27332,26886,446,,,12566,01/09/2023 00:06:16
7,28431,102,42,Horta-Guinardó,la Clota,153,17,35,17,2,9,1772,1772,0,,,9577,01/09/2023 00:06:16
7,28432,112,43,Horta-Guinardó,Horta,155,1,0,0,0,0,0,0,0,,,3371,01/09/2023 00:06:16
7,28433,118,43,Horta-Guinardó,Horta,155,1,0,0,0,0,0,0,0,,,2913,01/09/2023 00:06:16
7,28442,73,37,Horta-Guinardó,el Carmel,148,19,63,27,3,7,3933,3933,0,,,6642,01/09/2023 00:06:16
7,28443,??,??,Horta-Guinardó,??,??,29,56,12,0,21,5569,5569,0,,,17896,01/09/2023 00:06:16
7,28444,102,42,Horta-Guinardó,la Clota,153,14,24,15,0,3,1646,1646,0,,,1872,01/09/2023 00:06:16
7,28450,72,37,Horta-Guinardó,el Carmel,148,31,438,158,171,69,21349,18997,2352,,,5802,01/09/2023 00:06:16
7,28460,72,37,Horta-Guinardó,el Carmel,148,26,368,199,105,41,25820,22400,3420,,,7160,01/09/2023 00:06:16
7,28470,73,37,Horta-Guinardó,el Carmel,148,18,232,177,18,24,15040,14760,280,,,4004,01/09/2023 00:06:16
7,28480,73,37,Horta-Guinardó,el Carmel,148,16,438,254,92,39,24708,24426,282,,,6416,01/09/2023 00:06:16
7,28490,81,38,Horta-Guinardó,la Teixonera,149,29,324,167,73,45,18044,16558,1486,,,5551,01/09/2023 00:06:16
7,28500,82,38,Horta-Guinardó,la Teixonera,149,11,196,139,0,25,13733,13733,0,,,3391,01/09/2023 00:06:16
7,28510,82,38,Horta-Guinardó,la Teixonera,149,21,243,108,87,20,14024,11469,2555,,,3722,01/09/2023 00:06:16
7,28520,82,38,Horta-Guinardó,la Teixonera,149,28,401,115,256,12,16028,13662,2366,,,4168,01/09/2023 00:06:16
7,28530,85,38,Horta-Guinardó,la Teixonera,149,18,229,153,34,23,15752,14989,763,,,3790,01/09/2023 00:06:16
7,28540,85,38,Horta-Guinardó,la Teixonera,149,20,169,85,50,24,8375,7417,958,,,3777,01/09/2023 00:06:16
7,28552,73,37,Horta-Guinardó,el Carmel,148,2,8,0,0,8,7742,7742,0,,,8962,01/09/2023 00:06:16
7,28553,??,??,Horta-Guinardó,??,??,59,1708,696,792,197,92249,70562,21687,,,42949,01/09/2023 00:06:16
7,28554,81,38,Horta-Guinardó,la Teixonera,149,36,631,332,172,72,34048,30565,3483,,,9185,01/09/2023 00:06:16
7,28570,102,42,Horta-Guinardó,la Clota,153,10,24,10,4,7,1461,1235,226,,,2513,01/09/2023 00:06:16
7,28581,102,42,Horta-Guinardó,la Clota,153,28,76,37,0,21,4770,4633,137,,,11867,01/09/2023 00:06:16
7,28583,102,42,Horta-Guinardó,la Clota,153,17,62,33,7,10,3716,3612,104,,,4402,01/09/2023 00:06:16
7,28584,102,42,Horta-Guinardó,la Clota,153,1,6,1,0,1,320,320,0,,,304,01/09/2023 00:06:16
7,28590,102,42,Horta-Guinardó,la Clota,153,21,57,16,3,15,2992,2992,0,,,12542,01/09/2023 00:06:16
7,28611,100,41,Horta-Guinardó,la Vall d'Hebron,152,3,8,1,0,7,3568,3568,0,,,33736,01/09/2023 00:06:16
7,28612,??,??,Horta-Guinardó,??,??,19,307,133,127,47,24817,15625,9192,,,68520,01/09/2023 00:06:16
7,28613,112,43,Horta-Guinardó,Horta,155,1,0,0,0,0,0,0,0,,,17828,01/09/2023 00:06:16
7,28614,112,43,Horta-Guinardó,Horta,155,1,0,0,0,0,0,0,0,,,4212,01/09/2023 00:06:16
7,28615,112,43,Horta-Guinardó,Horta,155,1,0,0,0,0,0,0,0,,,5546,01/09/2023 00:06:16
7,28616,111,43,Horta-Guinardó,Horta,154,1,0,0,0,0,0,0,0,,,730,01/09/2023 00:06:16
7,28617,102,42,Horta-Guinardó,la Clota,153,1,0,0,0,0,0,0,0,,,1990,01/09/2023 00:06:16
7,28621,98,41,Horta-Guinardó,la Vall d'Hebron,152,2,118,86,28,3,8976,6007,2969,,,9930,01/09/2023 00:06:16
7,28625,102,42,Horta-Guinardó,la Clota,153,1,0,0,0,0,0,0,0,,,2218,01/09/2023 00:06:16
7,28626,??,??,Horta-Guinardó,??,??,8,56,0,1,55,41797,38637,3160,,,85436,01/09/2023 00:06:16
7,28627,111,43,Horta-Guinardó,Horta,154,1,0,0,0,0,0,0,0,,,1594,01/09/2023 00:06:16
7,28628,111,43,Horta-Guinardó,Horta,154,1,0,0,0,0,0,0,0,,,777,01/09/2023 00:06:16
7,28629,103,43,Horta-Guinardó,Horta,154,1,0,0,0,0,0,0,0,,,1845,01/09/2023 00:06:16
7,28632,100,41,Horta-Guinardó,la Vall d'Hebron,152,10,378,339,0,39,26705,26685,20,,,12312,01/09/2023 00:06:16
7,28634,101,41,Horta-Guinardó,la Vall d'Hebron,152,1,3,0,0,3,40961,40961,0,,,30159,01/09/2023 00:06:16
7,28635,101,41,Horta-Guinardó,la Vall d'Hebron,152,2,0,0,0,0,0,0,0,,,59070,01/09/2023 00:06:16
7,28636,101,41,Horta-Guinardó,la Vall d'Hebron,152,1,5,0,0,5,2195,2061,134,,,10596,01/09/2023 00:06:16
7,28637,101,41,Horta-Guinardó,la Vall d'Hebron,152,5,4,0,0,4,14201,14201,0,,,62462,01/09/2023 00:06:16
7,28638,101,41,Horta-Guinardó,la Vall d'Hebron,152,6,41,5,0,29,14396,14396,0,,,39722,01/09/2023 00:06:16
7,28639,101,41,Horta-Guinardó,la Vall d'Hebron,152,3,4,0,0,4,19338,19338,0,,,39315,01/09/2023 00:06:16
7,28643,101,41,Horta-Guinardó,la Vall d'Hebron,152,19,701,660,1,40,51987,51987,0,,,18612,01/09/2023 00:06:16
7,28645,101,41,Horta-Guinardó,la Vall d'Hebron,152,3,153,0,134,19,16451,12687,3764,,,14473,01/09/2023 00:06:16
7,28646,102,42,Horta-Guinardó,la Clota,153,11,24,8,1,10,1547,1547,0,,,5322,01/09/2023 00:06:16
7,28647,101,41,Horta-Guinardó,la Vall d'Hebron,152,3,261,0,229,32,24208,15650,8558,,,33186,01/09/2023 00:06:16
7,28648,100,41,Horta-Guinardó,la Vall d'Hebron,152,1,0,0,0,0,0,0,0,,,2476,01/09/2023 00:06:16
7,28649,102,42,Horta-Guinardó,la Clota,153,6,53,7,0,11,3239,3239,0,,,3435,01/09/2023 00:06:16
7,28652,102,42,Horta-Guinardó,la Clota,153,1,0,0,0,0,0,0,0,,,542,01/09/2023 00:06:16
7,28653,100,41,Horta-Guinardó,la Vall d'Hebron,152,1,0,0,0,0,0,0,0,,,7709,01/09/2023 00:06:16
7,28655,100,41,Horta-Guinardó,la Vall d'Hebron,152,2,0,0,0,0,0,0,0,,,5916,01/09/2023 00:06:16
7,28656,99,41,Horta-Guinardó,la Vall d'Hebron,152,13,600,480,120,0,33006,29040,3966,,,7012,01/09/2023 00:06:16
7,28657,100,41,Horta-Guinardó,la Vall d'Hebron,152,8,247,228,3,16,20115,13443,6672,,,9723,01/09/2023 00:06:16
7,28658,98,41,Horta-Guinardó,la Vall d'Hebron,152,2,24,0,3,21,18948,18948,0,,,8521,01/09/2023 00:06:16
7,28659,98,41,Horta-Guinardó,la Vall d'Hebron,152,9,2046,690,1248,108,115567,115567,0,,,31573,01/09/2023 00:06:16
7,28661,98,41,Horta-Guinardó,la Vall d'Hebron,152,3,338,160,167,11,27384,25791,1593,,,11244,01/09/2023 00:06:16
7,28681,94,40,Horta-Guinardó,Montbau,151,16,591,347,3,100,45029,42697,2332,,,49644,01/09/2023 00:06:16
7,28811,96,40,Horta-Guinardó,Montbau,151,15,661,334,287,40,36588,30676,5912,,,22112,01/09/2023 00:06:16
7,28820,96,40,Horta-Guinardó,Montbau,151,1,0,0,0,0,0,0,0,,,9808,01/09/2023 00:06:16
7,28841,96,40,Horta-Guinardó,Montbau,151,8,264,251,0,13,18482,18482,0,,,8729,01/09/2023 00:06:16
7,28861,96,40,Horta-Guinardó,Montbau,151,2,59,56,0,3,3778,3778,0,,,1089,01/09/2023 00:06:16
7,28862,96,40,Horta-Guinardó,Montbau,151,2,59,56,0,3,3769,3769,0,,,933,01/09/2023 00:06:16
7,28900,97,40,Horta-Guinardó,Montbau,151,4,179,124,52,3,7507,7507,0,,,14077,01/09/2023 00:06:16
7,28910,97,40,Horta-Guinardó,Montbau,151,5,178,170,0,8,12659,12659,0,,,2785,01/09/2023 00:06:16
7,28921,97,40,Horta-Guinardó,Montbau,151,3,92,88,0,4,6307,6307,0,,,3978,01/09/2023 00:06:16
7,28971,95,40,Horta-Guinardó,Montbau,151,11,100,100,0,0,7190,7190,0,,,6034,01/09/2023 00:06:16
7,28980,95,40,Horta-Guinardó,Montbau,151,6,60,52,0,8,3536,3536,0,,,2144,01/09/2023 00:06:16
7,28990,95,40,Horta-Guinardó,Montbau,151,6,50,50,0,0,3130,3130,0,,,2079,01/09/2023 00:06:16
7,29000,95,40,Horta-Guinardó,Montbau,151,3,65,65,0,0,4634,4634,0,,,2472,01/09/2023 00:06:16
7,29010,95,40,Horta-Guinardó,Montbau,151,2,50,50,0,0,3281,3281,0,,,2824,01/09/2023 00:06:16
7,29021,95,40,Horta-Guinardó,Montbau,151,8,99,69,0,16,6840,6840,0,,,4423,01/09/2023 00:06:16
7,29043,94,40,Horta-Guinardó,Montbau,151,12,235,221,0,14,18685,18685,0,,,11386,01/09/2023 00:06:16
7,29044,95,40,Horta-Guinardó,Montbau,151,2,259,91,104,64,10319,7056,3263,,,4799,01/09/2023 00:06:16
7,29045,95,40,Horta-Guinardó,Montbau,151,6,76,60,0,16,8242,8242,0,,,3209,01/09/2023 00:06:16
